"","avg_price_per_room","lead_time","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","agent","company","days_in_waiting_list","customer_type","required_car_parking_spaces","total_of_special_requests","arrival_date","arrival_date_num","near_christmas","near_new_years","historical_adr"
"8950",35,0,1,0,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","a",0,"not_applicable","eltom_llc",0,"transient",0,0,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8951",55,11,1,0,1,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",1,0,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8952",62,11,1,0,1,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,0,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8953",50,11,1,2,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","a",0,"not_applicable","not_applicable",0,"transient",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8954",45,6,1,3,1,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","a",0,"alexander_drake","not_applicable",0,"transient",0,0,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8955",70,70,1,3,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8956",62.3,154,1,3,2,0,0,"bed_and_breakfast","deu","online_travel_agent","ta_to",0,0,0,"f","f",0,"jawaad_el_shahid","not_applicable",0,"transient",0,2,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8957",57,35,1,4,2,0,0,"bed_and_breakfast","deu","online_travel_agent","ta_to",0,0,0,"a","c",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8958",60,35,1,4,1,0,0,"bed_and_breakfast","deu","online_travel_agent","ta_to",0,0,0,"a","c",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8959",68.4,3,1,4,2,0,0,"bed_and_breakfast","irl","direct","direct",0,0,0,"d","d",0,"alexander_drake","not_applicable",0,"transient",0,0,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8960",64,126,1,4,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8961",92,41,1,4,2,0,0,"breakfast_and_one_other_meal","ita","online_travel_agent","ta_to",0,0,0,"a","c",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8962",62,117,1,4,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8963",83.86,99,2,5,2,0,0,"breakfast_and_one_other_meal","gbr","online_travel_agent","ta_to",0,0,0,"a","c",0,"jawaad_el_shahid","not_applicable",0,"transient",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8964",59,31,2,5,3,0,0,"breakfast_and_one_other_meal","fra","offline_travel_agent","ta_to",0,0,0,"a","a",0,"tony_jenkins","not_applicable",0,"transient",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8965",48,31,2,5,2,0,0,"breakfast_and_one_other_meal","fra","offline_travel_agent","ta_to",0,0,0,"a","a",0,"tony_jenkins","not_applicable",0,"transient",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8966",42,0,3,6,2,0,0,"bed_and_breakfast","cn","offline_travel_agent","ta_to",0,0,0,"d","d",1,"isaac_matsuyama","not_applicable",0,"group",0,1,2017-03-06,2017.17534246575,0,0,50.6235081600147
"8967",60,1,0,1,2,0,0,"bed_and_breakfast","prt","direct","corporate",0,0,8,"a","a",0,"not_applicable","not_applicable",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8968",35,6,0,2,1,0,0,"bed_and_breakfast","null","corporate","corporate",0,0,10,"a","a",0,"not_applicable","miller_and_company",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8969",38.5,29,0,2,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,10,"a","a",0,"not_applicable","gilbert_llc",0,"transient",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8970",35,1,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,2,"a","a",0,"not_applicable","wilder_pbc",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8971",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","ita","direct","direct",1,0,1,"d","d",2,"not_applicable","not_applicable",0,"transient_party",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8972",67,0,0,3,2,0,0,"bed_and_breakfast","prt","direct","direct",1,0,1,"a","a",0,"alexander_drake","not_applicable",0,"group",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8973",35,6,0,2,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,7,"a","a",0,"not_applicable","fannings_and_company",0,"transient",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8974",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","corporate",1,0,1,"d","d",0,"not_applicable","not_applicable",0,"transient_party",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8975",35,4,0,2,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,2,"a","a",0,"not_applicable","fannings_and_company",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8976",60,0,0,1,1,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"a","a",1,"devin_rivera_borrego","not_applicable",0,"transient_party",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8977",60,0,0,1,1,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"a","a",1,"devin_rivera_borrego","not_applicable",0,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8978",72,1,0,1,1,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",1,2,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8979",65,4,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8980",60,1,0,1,2,0,0,"bed_and_breakfast","fra","direct","direct",0,0,0,"a","a",0,"not_applicable","not_applicable",0,"transient",0,2,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8981",48,0,0,1,1,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"lia_nauth","not_applicable",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8982",117,7,0,1,3,1,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"h","h",0,"devin_rivera_borrego","not_applicable",0,"transient",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8983",85,1,0,1,1,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"e","e",0,"skye_fernandez","not_applicable",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8984",45,1,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","d",0,"not_applicable","dobson_pbc",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8985",35,1,0,2,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","a",0,"not_applicable","deniro_llc",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8986",35,1,0,2,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","a",0,"not_applicable","deniro_llc",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8987",56,5,0,2,1,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"d","d",0,"charles_najera","not_applicable",0,"transient",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8988",33.6,110,0,2,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","a",0,"kayla_ford","not_applicable",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8989",32,0,0,3,1,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","a",0,"mason_lovern","not_applicable",0,"transient",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8990",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8991",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8992",75,126,0,4,2,0,0,"breakfast_and_one_other_meal","deu","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",107,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8993",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8994",75,112,0,4,2,0,0,"breakfast_and_one_other_meal","deu","direct","direct",0,0,0,"d","d",1,"not_applicable","not_applicable",93,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8995",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8996",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8997",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient_party",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8998",75,19,0,4,2,0,0,"breakfast_and_one_other_meal","aut","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient_party",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"8999",50,0,0,4,1,0,0,"breakfast_and_one_other_meal","prt","direct","direct",0,0,0,"a","a",0,"not_applicable","not_applicable",0,"transient",1,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"9000",60,48,0,4,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-03-07,2017.17808219178,0,0,50.1963645963266
"9001",69,1,0,5,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"a","c",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"9002",48.9,220,1,5,2,0,0,"bed_and_breakfast","pol","online_travel_agent","ta_to",0,0,0,"a","a",2,"devin_rivera_borrego","not_applicable",0,"transient_party",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"9003",68,9,2,5,2,0,0,"bed_and_breakfast","fra","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-03-07,2017.17808219178,0,0,50.1963645963266
"9004",30.24,246,2,8,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","c",1,"lia_nauth","not_applicable",0,"transient",0,0,2017-03-07,2017.17808219178,0,0,50.1963645963266
"9005",55.8,205,4,10,2,0,0,"bed_and_breakfast","nld","online_travel_agent","ta_to",0,0,0,"e","e",1,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-03-07,2017.17808219178,0,0,50.1963645963266
"9006",38.5,30,0,1,1,0,0,"bed_and_breakfast","prt","corporate","direct",1,0,1,"a","a",0,"not_applicable","gilbert_llc",0,"transient",1,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9007",55,7,0,1,1,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",1,0,3,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",1,2,2017-03-08,2017.18082191781,0,0,49.696655834123
"9008",48,0,0,1,1,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",1,0,3,"a","a",1,"taamira_al_hakim","not_applicable",0,"transient",0,1,2017-03-08,2017.18082191781,0,0,49.696655834123
"9009",35,5,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,10,"a","d",0,"not_applicable","lindauer_llc",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9010",60,14,0,3,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",1,0,2,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,2,2017-03-08,2017.18082191781,0,0,49.696655834123
"9011",55,7,0,1,1,0,0,"bed_and_breakfast","prt","online_travel_agent","direct",1,0,1,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,2,2017-03-08,2017.18082191781,0,0,49.696655834123
"9012",48,5,0,1,1,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"james_richards","not_applicable",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9013",35,0,0,1,1,0,0,"bed_and_breakfast","prt","corporate","direct",0,0,0,"a","d",0,"not_applicable","mcdowell_pbc",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9014",35,8,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","d",0,"not_applicable","eichie_pbc",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9015",34,6,0,1,2,0,0,"bed_and_breakfast","rus","offline_travel_agent","ta_to",0,0,0,"a","a",0,"orlando_abeyta","not_applicable",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9016",32,0,0,1,1,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","d",0,"mason_lovern","not_applicable",0,"group",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9017",35,1,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","a",0,"not_applicable","stanfield_and_company",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9018",97,50,0,2,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"g","i",0,"alexander_drake","not_applicable",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9019",68,27,0,3,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",1,1,2017-03-08,2017.18082191781,0,0,49.696655834123
"9020",110,29,0,3,2,0,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"h","h",2,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-03-08,2017.18082191781,0,0,49.696655834123
"9021",60,14,0,3,2,0,0,"bed_and_breakfast","prt","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient_party",0,2,2017-03-08,2017.18082191781,0,0,49.696655834123
"9022",66.5,70,0,4,2,0,0,"bed_and_breakfast","nld","online_travel_agent","ta_to",0,0,0,"d","d",0,"jawaad_el_shahid","white_llc",0,"transient",0,1,2017-03-08,2017.18082191781,0,0,49.696655834123
"9023",47,126,4,10,2,0,0,"bed_and_breakfast","cn","offline_travel_agent","ta_to",0,0,0,"e","e",0,"isaac_matsuyama","not_applicable",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9024",57.8,211,8,20,2,0,0,"breakfast_and_one_other_meal","deu","offline_travel_agent","ta_to",0,0,0,"d","d",0,"audray_tucker","not_applicable",0,"transient",0,1,2017-03-08,2017.18082191781,0,0,49.696655834123
"9025",54,149,8,20,2,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"d","d",0,"isaac_matsuyama","not_applicable",0,"transient",0,0,2017-03-08,2017.18082191781,0,0,49.696655834123
"9026",65,1,0,1,2,0,0,"bed_and_breakfast","prt","online_travel_agent","direct",1,0,4,"a","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,2,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9027",35,3,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,5,"a","a",0,"not_applicable","shields_llc",0,"transient",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9028",65,115,0,3,2,0,0,"bed_and_breakfast","prt","direct","ta_to",1,0,0,"a","a",0,"not_applicable","not_applicable",0,"transient",0,2,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9029",65,115,0,3,2,0,0,"bed_and_breakfast","prt","direct","ta_to",1,0,1,"a","a",0,"not_applicable","not_applicable",0,"transient",0,2,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9030",65,115,0,3,2,0,0,"bed_and_breakfast","prt","direct","ta_to",1,0,2,"a","a",0,"not_applicable","not_applicable",0,"transient",0,2,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9031",117,1,0,1,1,1,0,"bed_and_breakfast","prt","direct","ta_to",1,0,0,"g","i",0,"not_applicable","not_applicable",0,"group",1,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9032",75,0,0,1,2,0,0,"bed_and_breakfast","chn","online_travel_agent","ta_to",1,0,1,"d","d",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9033",35,6,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",1,0,1,"a","a",0,"not_applicable","wilson_llc",0,"transient",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9034",72,2,0,3,2,0,0,"bed_and_breakfast","prt","direct","ta_to",1,0,1,"a","a",2,"not_applicable","not_applicable",0,"transient",1,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9035",52,1,0,1,2,0,0,"bed_and_breakfast","rus","online_travel_agent","ta_to",0,0,0,"a","a",0,"charles_najera","not_applicable",0,"group",0,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9036",77,0,0,1,2,0,0,"bed_and_breakfast","fin","direct","direct",1,0,0,"d","d",1,"not_applicable","not_applicable",0,"transient",1,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9037",53.55,14,0,1,2,0,0,"bed_and_breakfast","nld","offline_travel_agent","ta_to",0,0,0,"d","d",0,"myranda_johnson","not_applicable",0,"transient",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9038",48,1,0,1,1,0,0,"bed_and_breakfast","prt","offline_travel_agent","ta_to",0,0,0,"a","d",1,"taamira_al_hakim","not_applicable",0,"transient",1,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9039",70,0,0,1,2,1,0,"bed_and_breakfast","deu","direct","direct",0,0,0,"d","d",0,"not_applicable","not_applicable",0,"transient",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9040",35,3,0,1,1,0,0,"bed_and_breakfast","prt","corporate","corporate",0,0,0,"a","a",0,"not_applicable","shields_llc",0,"transient",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9041",50,2,0,1,2,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"a","d",0,"not_applicable","not_applicable",0,"transient",0,2,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9042",100,63,0,1,2,2,0,"bed_and_breakfast","gbr","online_travel_agent","ta_to",0,0,0,"g","g",0,"devin_rivera_borrego","not_applicable",0,"transient",0,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9043",72,5,0,1,2,0,0,"bed_and_breakfast","esp","online_travel_agent","ta_to",0,0,0,"a","a",0,"devin_rivera_borrego","not_applicable",0,"transient",1,2,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9044",122,1,0,1,3,1,0,"bed_and_breakfast","esp","direct","direct",0,0,0,"h","i",0,"not_applicable","not_applicable",0,"transient",1,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9045",48,0,0,1,1,0,0,"bed_and_breakfast","prt","direct","direct",0,0,0,"e","g",0,"not_applicable","not_applicable",0,"transient",1,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9046",74,107,0,2,1,0,0,"no_meal_package","prt","groups","ta_to",0,0,0,"e","e",1,"isaac_matsuyama","not_applicable",0,"transient_party",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9047",72,107,0,2,1,0,0,"no_meal_package","cn","groups","ta_to",0,0,0,"e","e",1,"isaac_matsuyama","not_applicable",0,"transient_party",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9048",72,107,0,2,1,0,0,"no_meal_package","prt","groups","ta_to",0,0,0,"e","e",1,"isaac_matsuyama","not_applicable",0,"transient_party",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9049",99,107,0,2,2,0,0,"no_meal_package","prt","groups","ta_to",0,0,0,"e","f",0,"isaac_matsuyama","not_applicable",0,"transient_party",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9050",99,107,0,2,2,0,0,"no_meal_package","cn","groups","ta_to",0,0,0,"e","f",0,"isaac_matsuyama","not_applicable",0,"transient_party",0,1,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9051",72,107,0,2,1,0,0,"no_meal_package","cn","groups","ta_to",0,0,0,"e","e",1,"isaac_matsuyama","not_applicable",0,"transient_party",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
"9052",99,107,0,2,2,0,0,"no_meal_package","cn","groups","ta_to",0,0,0,"e","f",0,"isaac_matsuyama","not_applicable",0,"transient_party",0,0,2017-03-09,2017.18356164384,0,0,49.3235786696388
